repo_name,file_path,file_html,class_name,me_name,me_code,old_code,chatGPT_code,element_str,slice_str,truth_code
gsutil,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/gsutil/gslib/wildcard_iterator.py,https://github.com/GoogleCloudPlatform/gsutil/tree/master/gslib/wildcard_iterator.py,CloudWildcardIterator,_GetToListFields$445,"def _GetToListFields(self, get_fields=None):
    """"""Prepends 'items/' to the input fields and converts it to a set.

    This way field sets requested for GetBucket can be used in ListBucket calls.
    Note that the input set must contain only bucket or object fields; listing
    fields such as prefixes or nextPageToken should be added after calling
    this function.

    Args:
      get_fields: Iterable fields usable in GetBucket/GetObject calls.

    Returns:
      Set of fields usable in ListBuckets/ListObjects calls.
    """"""
    if get_fields:
        list_fields = set()
        for field in get_fields:
            list_fields.add('items/' + field)
        return list_fields","for field in get_fields:
    list_fields.add('items/' + field)",list_fields = {'items/' + field for field in get_fields},"[""list_fields = {'items/' + field for field in get_fields}""]",1
prjxray,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/prjxray/fuzzers/060-bram-cascades/top.py,https://github.com/SymbiFlow/prjxray/tree/master/fuzzers/060-bram-cascades/top.py,,random_sdp_bram$120,"def random_sdp_bram(luts, name, modules, lines):
    sdp_choices = set()
    for width in (1, 2, 4, 8, 16, 18, 32, 36):
        sdp_choices.add((width, (1, max_address_bits(width))))
    for nbram in range(2, MAX_BRAM + 1):
        sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
        sdp_choices.add((nbram * 36, (1, max_address_bits(nbram * 36))))
        sdp_choices.add((nbram * 16, (1, max_address_bits(nbram * 16))))
        sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
        for address_bits in range(1, 4):
            sdp_choices.add((nbram * 16, (address_bits, address_bits)))
    sdp_choices = sorted(sdp_choices)
    (width, address_bits_range) = random.choice(sdp_choices)
    address_bits = random.randint(*address_bits_range)
    return emit_sdp_bram(luts, name, modules, lines, width, address_bits)","for width in (1, 2, 4, 8, 16, 18, 32, 36):
    sdp_choices.add((width, (1, max_address_bits(width))))","sdp_choices = {(width, (1, max_address_bits(width))) for width in (1, 2, 4, 8, 16, 18, 32, 36)}","['sdp_choices = {(width, (1, max_address_bits(width))) for width in (1, 2, 4, 8, 16, 18, 32, 36)}']",1
prjxray,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/prjxray/fuzzers/060-bram-cascades/top.py,https://github.com/SymbiFlow/prjxray/tree/master/fuzzers/060-bram-cascades/top.py,,random_sdp_bram$120,"def random_sdp_bram(luts, name, modules, lines):
    sdp_choices = set()
    for width in (1, 2, 4, 8, 16, 18, 32, 36):
        sdp_choices.add((width, (1, max_address_bits(width))))
    for nbram in range(2, MAX_BRAM + 1):
        sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
        sdp_choices.add((nbram * 36, (1, max_address_bits(nbram * 36))))
        sdp_choices.add((nbram * 16, (1, max_address_bits(nbram * 16))))
        sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
        for address_bits in range(1, 4):
            sdp_choices.add((nbram * 16, (address_bits, address_bits)))
    sdp_choices = sorted(sdp_choices)
    (width, address_bits_range) = random.choice(sdp_choices)
    address_bits = random.randint(*address_bits_range)
    return emit_sdp_bram(luts, name, modules, lines, width, address_bits)","for nbram in range(2, MAX_BRAM + 1):
    sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
    sdp_choices.add((nbram * 36, (1, max_address_bits(nbram * 36))))
    sdp_choices.add((nbram * 16, (1, max_address_bits(nbram * 16))))
    sdp_choices.add((nbram * 32, (1, max_address_bits(nbram * 32))))
    for address_bits in range(1, 4):
        sdp_choices.add((nbram * 16, (address_bits, address_bits)))","sdp_choices = {(nbram * size, (1, max_address_bits(nbram * size))) for nbram in range(2, MAX_BRAM + 1) for size in [32, 36, 16]} | {(nbram * 16, (address_bits, address_bits)) for nbram in range(2, MAX_BRAM + 1) for address_bits in range(1, 4)}",Cannot refactor,-1
horovod,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/horovod/horovod/runner/util/network.py,https://github.com/horovod/horovod/tree/master/horovod/runner/util/network.py,,get_local_host_addresses$28,"def get_local_host_addresses():
    local_addresses = set()
    for intf_info_list in psutil.net_if_addrs().values():
        for intf_info in intf_info_list:
            if intf_info.family == socket.AF_INET:
                local_addresses.add(intf_info.address)
    return local_addresses","for intf_info_list in psutil.net_if_addrs().values():
    for intf_info in intf_info_list:
        if intf_info.family == socket.AF_INET:
            local_addresses.add(intf_info.address)",local_addresses = {intf_info.address for intf_info_list in psutil.net_if_addrs().values() for intf_info in intf_info_list if intf_info.family == socket.AF_INET},['local_addresses = {intf_info.address for intf_info_list in psutil.net_if_addrs().values() for intf_info in intf_info_list if intf_info.family == socket.AF_INET}'],1
huey,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/huey/huey/api.py,https://github.com/coleifer/huey/tree/master/huey/api.py,Huey,flush_locks$616,"def flush_locks(self, *names):
    flushed = set()
    locks = self._locks
    if names:
        lock_template = '%s.lock.%%s' % self.name
        named_locks = (lock_template % name.strip() for name in names)
        locks = itertools.chain(locks, named_locks)
    for lock_key in locks:
        if self.delete(lock_key):
            flushed.add(lock_key.split('.lock.', 1)[-1])
    return flushed","for lock_key in locks:
    if self.delete(lock_key):
        flushed.add(lock_key.split('.lock.', 1)[-1])","flushed = {lock_key.split('.lock.', 1)[-1] for lock_key in locks if self.delete(lock_key)}","[""flushed = {lock_key.split('.lock.', 1)[-1] for lock_key in locks if self.delete(lock_key)}""]",1
meta-dataset,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/meta-dataset/meta_dataset/data/imagenet_specification_test.py,https://github.com/google-research/meta-dataset/tree/master/meta_dataset/data/imagenet_specification_test.py,GraphCopyTest,validate_copy$254,"def validate_copy(self, graph, graph_copy):
    """"""Make sure graph_copy is a correct copy of graph.""""""
    for n in graph:
        wn_id = n.wn_id
        found_wn_in_copy = False
        for n_copy in graph_copy:
            if n_copy.wn_id == wn_id:
                found_wn_in_copy = True
                break
        self.assertTrue(found_wn_in_copy)
    graph_parent_child_links = set()
    for s in graph:
        for c in s.children:
            graph_parent_child_links.add((s.wn_id, c.wn_id))
    for s in graph_copy:
        for (p, c) in graph_parent_child_links:
            for n in graph_copy:
                if n.wn_id == c:
                    c_node = n
                if n.wn_id == p:
                    p_node = n
            self.assertIn(c_node, p_node.children)
            self.assertIn(p_node, c_node.parents)","for s in graph:
    for c in s.children:
        graph_parent_child_links.add((s.wn_id, c.wn_id))","graph_parent_child_links = {(s.wn_id, c.wn_id) for s in graph for c in s.children}","['graph_parent_child_links = {(s.wn_id, c.wn_id) for s in graph for c in s.children}']",1
astropy,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/astropy/astropy/units/core.py,https://github.com/astropy/astropy/tree/master/astropy/units/core.py,UnitBase,compose$1317,"def compose(self, equivalencies=[], units=None, max_depth=2, include_prefix_units=None):
    """"""
        Return the simplest possible composite unit(s) that represent
        the given unit.  Since there may be multiple equally simple
        compositions of the unit, a list of units is always returned.

        Parameters
        ----------
        equivalencies : list of tuple
            A list of equivalence pairs to also list.  See
            :ref:`astropy:unit_equivalencies`.
            This list is in addition to possible global defaults set by, e.g.,
            `set_enabled_equivalencies`.
            Use `None` to turn off all equivalencies.

        units : set of `~astropy.units.Unit`, optional
            If not provided, any known units may be used to compose
            into.  Otherwise, ``units`` is a dict, module or sequence
            containing the units to compose into.

        max_depth : int, optional
            The maximum recursion depth to use when composing into
            composite units.

        include_prefix_units : bool, optional
            When `True`, include prefixed units in the result.
            Default is `True` if a sequence is passed in to ``units``,
            `False` otherwise.

        Returns
        -------
        units : list of `CompositeUnit`
            A list of candidate compositions.  These will all be
            equally simple, but it may not be possible to
            automatically determine which of the candidates are
            better.
        """"""
    if include_prefix_units is None:
        include_prefix_units = isinstance(units, (list, tuple))
    equivalencies = self._normalize_equivalencies(equivalencies)

    def has_bases_in_common(a, b):
        if len(a.bases) == 0 and len(b.bases) == 0:
            return True
        for ab in a.bases:
            for bb in b.bases:
                if ab == bb:
                    return True
        return False

    def has_bases_in_common_with_equiv(unit, other):
        if has_bases_in_common(unit, other):
            return True
        for (funit, tunit, a, b) in equivalencies:
            if tunit is not None:
                if unit._is_equivalent(funit):
                    if has_bases_in_common(tunit.decompose(), other):
                        return True
                elif unit._is_equivalent(tunit):
                    if has_bases_in_common(funit.decompose(), other):
                        return True
            elif unit._is_equivalent(funit):
                if has_bases_in_common(dimensionless_unscaled, other):
                    return True
        return False

    def filter_units(units):
        filtered_namespace = set()
        for tunit in units:
            if isinstance(tunit, UnitBase) and (include_prefix_units or not isinstance(tunit, PrefixUnit)) and has_bases_in_common_with_equiv(decomposed, tunit.decompose()):
                filtered_namespace.add(tunit)
        return filtered_namespace
    decomposed = self.decompose()
    if units is None:
        units = filter_units(self._get_units_with_same_physical_type(equivalencies))
        if len(units) == 0:
            units = get_current_unit_registry().non_prefix_units
    elif isinstance(units, dict):
        units = set(filter_units(units.values()))
    elif inspect.ismodule(units):
        units = filter_units(vars(units).values())
    else:
        units = filter_units(_flatten_units_collection(units))

    def sort_results(results):
        if not len(results):
            return []
        results = list(results)
        results.sort(key=lambda x: np.abs(x.scale))
        results.sort(key=lambda x: np.sum(np.abs(x.powers)))
        results.sort(key=lambda x: np.sum(x.powers) < 0.0)
        results.sort(key=lambda x: not is_effectively_unity(x.scale))
        last_result = results[0]
        filtered = [last_result]
        for result in results[1:]:
            if str(result) != str(last_result):
                filtered.append(result)
            last_result = result
        return filtered
    return sort_results(self._compose(equivalencies=equivalencies, namespace=units, max_depth=max_depth, depth=0, cached_results={}))","for tunit in units:
    if isinstance(tunit, UnitBase) and (include_prefix_units or not isinstance(tunit, PrefixUnit)) and has_bases_in_common_with_equiv(decomposed, tunit.decompose()):
        filtered_namespace.add(tunit)","filtered_namespace = {tunit for tunit in units if isinstance(tunit, UnitBase) and (include_prefix_units or not isinstance(tunit, PrefixUnit)) and has_bases_in_common_with_equiv(decomposed, tunit.decompose())}","['filtered_namespace = {tunit for tunit in units if isinstance(tunit, UnitBase) and (include_prefix_units or not isinstance(tunit, PrefixUnit)) and has_bases_in_common_with_equiv(decomposed, tunit.decompose())}']",1
metaworld,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/metaworld/tests/integration/test_new_api.py,https://github.com/rlworkgroup/metaworld/tree/master/tests/integration/test_new_api.py,,test_all_ml45$111,"def test_all_ml45():
    ml45 = ML45()
    train_env_instances = {env_name: env_cls() for (env_name, env_cls) in ml45.train_classes.items()}
    train_env_rand_vecs = check_tasks_unique(ml45.train_tasks, ml45._train_classes.keys())
    for task in ml45.train_tasks:
        env = train_env_instances[task.env_name]
        env.set_task(task)
        obs = env.reset()
        assert env.random_init == True
        old_obj_init = env.obj_init_pos
        old_target_pos = env._target_pos
        step_env(env, max_path_length=STEPS, render=False)
        assert np.all(np.allclose(old_obj_init, env.obj_init_pos))
        assert np.all(np.allclose(old_target_pos, env._target_pos))
    for env in train_env_instances.values():
        env.close()
    del train_env_instances
    test_env_instances = {env_name: env_cls() for (env_name, env_cls) in ml45.test_classes.items()}
    test_env_rand_vecs = check_tasks_unique(ml45.test_tasks, ml45._test_classes.keys())
    for task in ml45.test_tasks:
        env = test_env_instances[task.env_name]
        env.set_task(task)
        obs = env.reset()
        assert np.all(obs[-3:] == np.array([0, 0, 0]))
        assert env.observation_space.shape == (39,)
        old_obj_init = env.obj_init_pos
        old_target_pos = env._target_pos
        step_env(env, max_path_length=STEPS, render=False)
        assert np.all(np.allclose(old_obj_init, env.obj_init_pos))
        assert np.all(np.allclose(old_target_pos, env._target_pos))
    for env in test_env_instances.values():
        env.close()
    train_test_rand_vecs = set()
    for rand_vecs in train_env_rand_vecs.values():
        for rand_vec in rand_vecs:
            train_test_rand_vecs.add(tuple(rand_vec))
    for rand_vecs in test_env_rand_vecs.values():
        for rand_vec in rand_vecs:
            train_test_rand_vecs.add(tuple(rand_vec))
    assert len(train_test_rand_vecs) == (len(ml45.test_classes.keys()) + len(ml45.train_classes.keys())) * metaworld._N_GOALS
    del test_env_instances","for rand_vecs in train_env_rand_vecs.values():
    for rand_vec in rand_vecs:
        train_test_rand_vecs.add(tuple(rand_vec))",train_test_rand_vecs = {tuple(rand_vec) for rand_vecs in train_env_rand_vecs.values() for rand_vec in rand_vecs},['train_test_rand_vecs = {tuple(rand_vec) for rand_vecs in train_env_rand_vecs.values() for rand_vec in rand_vecs}'],1
metaworld,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/metaworld/tests/integration/test_new_api.py,https://github.com/rlworkgroup/metaworld/tree/master/tests/integration/test_new_api.py,,test_all_ml45$111,"def test_all_ml45():
    ml45 = ML45()
    train_env_instances = {env_name: env_cls() for (env_name, env_cls) in ml45.train_classes.items()}
    train_env_rand_vecs = check_tasks_unique(ml45.train_tasks, ml45._train_classes.keys())
    for task in ml45.train_tasks:
        env = train_env_instances[task.env_name]
        env.set_task(task)
        obs = env.reset()
        assert env.random_init == True
        old_obj_init = env.obj_init_pos
        old_target_pos = env._target_pos
        step_env(env, max_path_length=STEPS, render=False)
        assert np.all(np.allclose(old_obj_init, env.obj_init_pos))
        assert np.all(np.allclose(old_target_pos, env._target_pos))
    for env in train_env_instances.values():
        env.close()
    del train_env_instances
    test_env_instances = {env_name: env_cls() for (env_name, env_cls) in ml45.test_classes.items()}
    test_env_rand_vecs = check_tasks_unique(ml45.test_tasks, ml45._test_classes.keys())
    for task in ml45.test_tasks:
        env = test_env_instances[task.env_name]
        env.set_task(task)
        obs = env.reset()
        assert np.all(obs[-3:] == np.array([0, 0, 0]))
        assert env.observation_space.shape == (39,)
        old_obj_init = env.obj_init_pos
        old_target_pos = env._target_pos
        step_env(env, max_path_length=STEPS, render=False)
        assert np.all(np.allclose(old_obj_init, env.obj_init_pos))
        assert np.all(np.allclose(old_target_pos, env._target_pos))
    for env in test_env_instances.values():
        env.close()
    train_test_rand_vecs = set()
    for rand_vecs in train_env_rand_vecs.values():
        for rand_vec in rand_vecs:
            train_test_rand_vecs.add(tuple(rand_vec))
    for rand_vecs in test_env_rand_vecs.values():
        for rand_vec in rand_vecs:
            train_test_rand_vecs.add(tuple(rand_vec))
    assert len(train_test_rand_vecs) == (len(ml45.test_classes.keys()) + len(ml45.train_classes.keys())) * metaworld._N_GOALS
    del test_env_instances","for rand_vecs in test_env_rand_vecs.values():
    for rand_vec in rand_vecs:
        train_test_rand_vecs.add(tuple(rand_vec))",train_test_rand_vecs = {tuple(rand_vec) for rand_vecs in test_env_rand_vecs.values() for rand_vec in rand_vecs},Cannot refactor,-1
torchgeo,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/torchgeo/torchgeo/datasets/ucmerced.py,https://github.com/microsoft/torchgeo/tree/master/torchgeo/datasets/ucmerced.py,UCMerced,__init__$105,"def __init__(self, root: str='data', split: str='train', transforms: Optional[Callable[[Dict[str, Tensor]], Dict[str, Tensor]]]=None, download: bool=False, checksum: bool=False) -> None:
    """"""Initialize a new UC Merced dataset instance.

        Args:
            root: root directory where dataset can be found
            split: one of ""train"", ""val"", or ""test""
            transforms: a function/transform that takes input sample and its target as
                entry and returns a transformed version
            download: if True, download dataset and store it in the root directory
            checksum: if True, check the MD5 of the downloaded files (may be slow)

        Raises:
            RuntimeError: if ``download=False`` and data is not found, or checksums
                don't match
        """"""
    assert split in self.splits
    self.root = root
    self.transforms = transforms
    self.download = download
    self.checksum = checksum
    self._verify()
    valid_fns = set()
    with open(os.path.join(self.root, f'uc_merced-{split}.txt')) as f:
        for fn in f:
            valid_fns.add(fn.strip())
    is_in_split: Callable[[str], bool] = lambda x: os.path.basename(x) in valid_fns
    super().__init__(root=os.path.join(root, self.base_dir), transforms=transforms, is_valid_file=is_in_split)","for fn in f:
    valid_fns.add(fn.strip())",valid_fns = {fn.strip() for fn in f},['valid_fns = {fn.strip() for fn in f}'],1
lite-transformer,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/lite-transformer/fairseq/file_utils.py,https://github.com/mit-han-lab/lite-transformer/tree/master/fairseq/file_utils.py,,read_set_from_file$303,"def read_set_from_file(filename):
    """"""
    Extract a de-duped collection (set) of text from a file.
    Expected file format is one item per line.
    """"""
    collection = set()
    with open(filename, 'r', encoding='utf-8') as file_:
        for line in file_:
            collection.add(line.rstrip())
    return collection","for line in file_:
    collection.add(line.rstrip())",collection = {line.rstrip() for line in file_},['collection = {line.rstrip() for line in file_}'],1
mars,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/mars/ci/importcheck.py,https://github.com/mars-project/mars/tree/master/ci/importcheck.py,,_check_absolute_import$42,"def _check_absolute_import(node: ast.AST) -> List[Tuple[int, int]]:
    res = set()
    if isinstance(node, ast.Import):
        for import_name in node.names:
            if import_name.name.startswith('mars.'):
                res.add((node.lineno, node.end_lineno))
    elif isinstance(node, ast.ImportFrom):
        if node.level == 0 and node.module.startswith('mars.'):
            res.add((node.lineno, node.end_lineno))
    elif getattr(node, 'body', []):
        for body_item in node.body:
            res.update(_check_absolute_import(body_item))
    return sorted(res)","for import_name in node.names:
    if import_name.name.startswith('mars.'):
        res.add((node.lineno, node.end_lineno))","res = {(node.lineno, node.end_lineno) for import_name in node.names if import_name.name.startswith('mars.')}","[""res = {(node.lineno, node.end_lineno) for import_name in node.names if import_name.name.startswith('mars.')}""]",1
TextAttack,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/TextAttack/textattack/shared/attacked_text.py,https://github.com/QData/TextAttack/tree/master/textattack/shared/attacked_text.py,AttackedText,all_words_diff$241,"def all_words_diff(self, other_attacked_text):
    """"""Returns the set of indices for which this and other_attacked_text
        have different words.""""""
    indices = set()
    w1 = self.words
    w2 = other_attacked_text.words
    for i in range(min(len(w1), len(w2))):
        if w1[i] != w2[i]:
            indices.add(i)
    return indices","for i in range(min(len(w1), len(w2))):
    if w1[i] != w2[i]:
        indices.add(i)","indices = {i for i in range(min(len(w1), len(w2))) if w1[i] != w2[i]}","['indices = {i for i in range(min(len(w1), len(w2))) if w1[i] != w2[i]}']",1
angr,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/angr/angr/knowledge_plugins/key_definitions/live_definitions.py,https://github.com/angr/angr/tree/master/angr/knowledge_plugins/key_definitions/live_definitions.py,LiveDefinitions,_mo_cmp$146,"def _mo_cmp(mo_self: Union['SimMemoryObject', Set['SimMemoryObject']], mo_other: Union['SimMemoryObject', Set['SimMemoryObject']], addr: int, size: int):
    if type(mo_self) is set and type(mo_other) is set and (len(mo_self) == 1) and (len(mo_other) == 1):
        a = next(iter(mo_self))
        b = next(iter(mo_other))
        return a.object is b.object and a.endness == b.endness
    values_self = set()
    values_other = set()
    if type(mo_self) is set:
        for mo in mo_self:
            values_self.add(mo.object)
    else:
        values_self.add(mo_self)
    if type(mo_other) is set:
        for mo in mo_other:
            values_other.add(mo.object)
    else:
        values_other.add(mo_other)
    return values_self == values_other","for mo in mo_self:
    values_self.add(mo.object)",values_self = {mo.object for mo in mo_self},['values_self = {mo.object for mo in mo_self}'],1
angr,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/angr/angr/knowledge_plugins/key_definitions/live_definitions.py,https://github.com/angr/angr/tree/master/angr/knowledge_plugins/key_definitions/live_definitions.py,LiveDefinitions,_mo_cmp$146,"def _mo_cmp(mo_self: Union['SimMemoryObject', Set['SimMemoryObject']], mo_other: Union['SimMemoryObject', Set['SimMemoryObject']], addr: int, size: int):
    if type(mo_self) is set and type(mo_other) is set and (len(mo_self) == 1) and (len(mo_other) == 1):
        a = next(iter(mo_self))
        b = next(iter(mo_other))
        return a.object is b.object and a.endness == b.endness
    values_self = set()
    values_other = set()
    if type(mo_self) is set:
        for mo in mo_self:
            values_self.add(mo.object)
    else:
        values_self.add(mo_self)
    if type(mo_other) is set:
        for mo in mo_other:
            values_other.add(mo.object)
    else:
        values_other.add(mo_other)
    return values_self == values_other","for mo in mo_other:
    values_other.add(mo.object)",values_other = {mo.object for mo in mo_other},['values_other = {mo.object for mo in mo_other}'],1
tahoe-lafs,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/tahoe-lafs/src/allmydata/immutable/happiness_upload.py,https://github.com/tahoe-lafs/tahoe-lafs/tree/master/src/allmydata/immutable/happiness_upload.py,,share_placement$332,"def share_placement(peers, readonly_peers, shares, peers_to_shares):
    """"""
    Generates the allocations the upload should based on the given
    information. We construct a dictionary of 'share_num' ->
    'server_id' and return it to the caller. Existing allocations
    appear as placements because attempting to place an existing
    allocation will renew the share.

    For more information on the algorithm this class implements, refer to
    docs/specifications/servers-of-happiness.rst
    """"""
    if not peers:
        return dict()
    readonly_shares = set()
    readonly_map = {}
    for peer in sorted(peers_to_shares.keys()):
        if peer in readonly_peers:
            readonly_map.setdefault(peer, peers_to_shares[peer])
            for share in peers_to_shares[peer]:
                readonly_shares.add(share)
    readonly_mappings = _calculate_mappings(readonly_peers, readonly_shares, readonly_map)
    (used_peers, used_shares) = _extract_ids(readonly_mappings)
    new_peers = set(peers) - used_peers
    new_shares = shares - used_shares
    servermap = peers_to_shares.copy()
    for peer in sorted(peers_to_shares.keys()):
        if peer in used_peers:
            servermap.pop(peer, None)
        else:
            servermap[peer] = set(servermap[peer]) - used_shares
            if servermap[peer] == set():
                servermap.pop(peer, None)
                try:
                    new_peers.remove(peer)
                except KeyError:
                    pass
    existing_mappings = _calculate_mappings(new_peers, new_shares, servermap)
    (existing_peers, existing_shares) = _extract_ids(existing_mappings)
    new_peers = new_peers - existing_peers - used_peers
    new_shares = new_shares - existing_shares - used_shares
    new_mappings = _calculate_mappings(new_peers, new_shares)
    mappings = dict(list(readonly_mappings.items()) + list(existing_mappings.items()) + list(new_mappings.items()))
    homeless_shares = set()
    for share in mappings:
        if mappings[share] is None:
            homeless_shares.add(share)
    if len(homeless_shares) != 0:
        _distribute_homeless_shares(mappings, homeless_shares, {k: v for (k, v) in list(peers_to_shares.items()) if k not in readonly_peers})

    def round_robin(peers):
        while True:
            for peer in peers:
                yield peer
    peer_iter = round_robin(peers - readonly_peers)
    return {k: v.pop() if v else next(peer_iter) for (k, v) in list(mappings.items())}","for peer in sorted(peers_to_shares.keys()):
    if peer in readonly_peers:
        readonly_map.setdefault(peer, peers_to_shares[peer])
        for share in peers_to_shares[peer]:
            readonly_shares.add(share)",readonly_shares = {share for peer in sorted(peers_to_shares.keys()) if peer in readonly_peers for share in peers_to_shares[peer]},Cannot refactor,-1
tahoe-lafs,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/tahoe-lafs/src/allmydata/immutable/happiness_upload.py,https://github.com/tahoe-lafs/tahoe-lafs/tree/master/src/allmydata/immutable/happiness_upload.py,,share_placement$332,"def share_placement(peers, readonly_peers, shares, peers_to_shares):
    """"""
    Generates the allocations the upload should based on the given
    information. We construct a dictionary of 'share_num' ->
    'server_id' and return it to the caller. Existing allocations
    appear as placements because attempting to place an existing
    allocation will renew the share.

    For more information on the algorithm this class implements, refer to
    docs/specifications/servers-of-happiness.rst
    """"""
    if not peers:
        return dict()
    readonly_shares = set()
    readonly_map = {}
    for peer in sorted(peers_to_shares.keys()):
        if peer in readonly_peers:
            readonly_map.setdefault(peer, peers_to_shares[peer])
            for share in peers_to_shares[peer]:
                readonly_shares.add(share)
    readonly_mappings = _calculate_mappings(readonly_peers, readonly_shares, readonly_map)
    (used_peers, used_shares) = _extract_ids(readonly_mappings)
    new_peers = set(peers) - used_peers
    new_shares = shares - used_shares
    servermap = peers_to_shares.copy()
    for peer in sorted(peers_to_shares.keys()):
        if peer in used_peers:
            servermap.pop(peer, None)
        else:
            servermap[peer] = set(servermap[peer]) - used_shares
            if servermap[peer] == set():
                servermap.pop(peer, None)
                try:
                    new_peers.remove(peer)
                except KeyError:
                    pass
    existing_mappings = _calculate_mappings(new_peers, new_shares, servermap)
    (existing_peers, existing_shares) = _extract_ids(existing_mappings)
    new_peers = new_peers - existing_peers - used_peers
    new_shares = new_shares - existing_shares - used_shares
    new_mappings = _calculate_mappings(new_peers, new_shares)
    mappings = dict(list(readonly_mappings.items()) + list(existing_mappings.items()) + list(new_mappings.items()))
    homeless_shares = set()
    for share in mappings:
        if mappings[share] is None:
            homeless_shares.add(share)
    if len(homeless_shares) != 0:
        _distribute_homeless_shares(mappings, homeless_shares, {k: v for (k, v) in list(peers_to_shares.items()) if k not in readonly_peers})

    def round_robin(peers):
        while True:
            for peer in peers:
                yield peer
    peer_iter = round_robin(peers - readonly_peers)
    return {k: v.pop() if v else next(peer_iter) for (k, v) in list(mappings.items())}","for share in mappings:
    if mappings[share] is None:
        homeless_shares.add(share)",homeless_shares = {share for share in mappings if mappings[share] is None},['homeless_shares = {share for share in mappings if mappings[share] is None}'],1
TensorNetwork,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/TensorNetwork/tensornetwork/tests/network_test.py,https://github.com/google/TensorNetwork/tree/master/tensornetwork/tests/network_test.py,,test_get_parallel_edge$431,"def test_get_parallel_edge(backend):
    a = tn.Node(np.ones((2,) * 5), backend=backend)
    b = tn.Node(np.ones((2,) * 5), backend=backend)
    edges = set()
    for i in {0, 1, 3}:
        edges.add(tn.connect(a[i], b[i]))
    for e in edges:
        assert set(tn.get_parallel_edges(e)) == edges","for i in {0, 1, 3}:
    edges.add(tn.connect(a[i], b[i]))","edges = {tn.connect(a[i], b[i]) for i in {0, 1, 3}}","['edges = {tn.connect(a[i], b[i]) for i in {0, 1, 3}}']",1
azure-cli,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/azure-cli/tools/automation/cli_linter/linter.py,https://github.com/Azure/azure-cli/tree/master/tools/automation/cli_linter/linter.py,Linter,__init__$16,"def __init__(self, command_loader=None, help_file_entries=None, loaded_help=None):
    self._all_yaml_help = help_file_entries
    self._loaded_help = loaded_help
    self._command_loader = command_loader
    self._parameters = {}
    self._help_file_entries = set(help_file_entries.keys())
    self._command_parser = command_loader.cli_ctx.invocation.parser
    for (command_name, command) in self._command_loader.command_table.items():
        self._parameters[command_name] = set()
        for (name, param) in command.arguments.items():
            self._parameters[command_name].add(name)","for (command_name, command) in self._command_loader.command_table.items():
    self._parameters[command_name] = set()
    for (name, param) in command.arguments.items():
        self._parameters[command_name].add(name)","parameters = {command_name: {name for (name, param) in command.arguments.items()} for (command_name, command) in self._command_loader.command_table.items()}",Cannot refactor,-1
aws-parallelcluster,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/aws-parallelcluster/util/rollback_s3_objects.py,https://github.com/aws/aws-parallelcluster/tree/master/util/rollback_s3_objects.py,,main$88,"def main():
    args = _parse_args()
    logging.info('Parsed cli args: %s', vars(args))
    regions = set()
    with open(args.rollback_file_path, encoding='utf-8') as rollback_file:
        rollback_data = json.load(rollback_file)
        for bucket in rollback_data.keys():
            regions.add(rollback_data[bucket]['region'])
    sts_credentials = retrieve_sts_credentials(args.credentials, PARTITION_TO_MAIN_REGION[args.partition], regions)
    execute_rollback(args.rollback_file_path, sts_credentials, args.deploy)","for bucket in rollback_data.keys():
    regions.add(rollback_data[bucket]['region'])",regions = {rollback_data[bucket]['region'] for bucket in rollback_data.keys()},"[""regions = {rollback_data[bucket]['region'] for bucket in rollback_data.keys()}""]",1
